CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,Views,postId,userId
2,4,Reputation,25123,3,582,1245,10717,4505
0,4,Reputation,25123,2,582,1245,10724,4505
2,4,Reputation,25123,6,582,1245,10729,4505
2,4,Reputation,25123,1,582,1245,10770,4505
2,4,Reputation,25123,2,582,1245,10775,4505
0,4,Reputation,25123,3,582,1245,10861,4505
0,4,Reputation,25123,1,582,1245,10862,4505
1,4,Reputation,25123,1,582,1245,10944,4505
4,4,Reputation,25123,9,582,1245,10950,4505
0,4,Reputation,25123,9,582,1245,11218,4505
2,4,Reputation,25123,1,582,1245,11223,4505
3,4,Reputation,25123,4,582,1245,11311,4505
1,4,Reputation,25123,1,582,1245,11330,4505
0,4,Reputation,25123,12,582,1245,11409,4505
3,4,Reputation,25123,28,582,1245,11415,4505
0,4,Reputation,25123,8,582,1245,11520,4505
1,4,Reputation,25123,1,582,1245,11521,4505
1,4,Reputation,25123,4,582,1245,11763,4505
0,4,Reputation,25123,4,582,1245,11771,4505
1,4,Reputation,25123,2,582,1245,11828,4505
1,4,Reputation,25123,6,582,1245,11830,4505
0,4,Reputation,25123,5,582,1245,11880,4505
0,4,Reputation,25123,1,582,1245,11961,4505
3,4,Reputation,25123,0,582,1245,11962,4505
0,4,Reputation,25123,2,582,1245,11966,4505
10,4,Reputation,25123,1,582,1245,12011,4505
1,4,Reputation,25123,3,582,1245,12012,4505
0,4,Reputation,25123,1,582,1245,12043,4505
0,4,Reputation,25123,3,582,1245,12044,4505
3,4,Reputation,25123,22,582,1245,12074,4505
0,4,Reputation,25123,3,582,1245,12076,4505
1,4,Reputation,25123,5,582,1245,12082,4505
3,4,Reputation,25123,11,582,1245,12154,4505
1,4,Reputation,25123,3,582,1245,12246,4505
1,4,Reputation,25123,0,582,1245,12247,4505
2,4,Reputation,25123,5,582,1245,12248,4505
1,4,Reputation,25123,2,582,1245,12250,4505
1,4,Reputation,25123,4,582,1245,12252,4505
0,4,Reputation,25123,7,582,1245,12332,4505
1,4,Reputation,25123,4,582,1245,12403,4505
2,4,Reputation,25123,11,582,1245,12406,4505
4,4,Reputation,25123,6,582,1245,12408,4505
2,4,Reputation,25123,2,582,1245,12483,4505
1,4,Reputation,25123,1,582,1245,12487,4505
0,4,Reputation,25123,4,582,1245,12548,4505
0,4,Reputation,25123,2,582,1245,12550,4505
0,4,Reputation,25123,1,582,1245,12557,4505
0,4,Reputation,25123,1,582,1245,12583,4505
0,4,Reputation,25123,0,582,1245,12621,4505
6,4,Reputation,25123,1,582,1245,12684,4505
0,4,Reputation,25123,1,582,1245,12685,4505
1,4,Reputation,25123,3,582,1245,12811,4505
1,4,Reputation,25123,12,582,1245,12898,4505
0,4,Reputation,25123,1,582,1245,12899,4505
1,4,Reputation,25123,10,582,1245,13067,4505
1,4,Reputation,25123,4,582,1245,13071,4505
0,4,Reputation,25123,1,582,1245,13072,4505
0,4,Reputation,25123,0,582,1245,13145,4505
0,4,Reputation,25123,5,582,1245,13203,4505
2,4,Reputation,25123,4,582,1245,13313,4505
2,4,Reputation,25123,2,582,1245,13339,4505
1,4,Reputation,25123,1,582,1245,13344,4505
0,4,Reputation,25123,3,582,1245,13345,4505
2,4,Reputation,25123,3,582,1245,13378,4505
0,4,Reputation,25123,1,582,1245,13379,4505
4,4,Reputation,25123,1,582,1245,13423,4505
2,4,Reputation,25123,3,582,1245,13480,4505
0,4,Reputation,25123,3,582,1245,13514,4505
2,4,Reputation,25123,2,582,1245,13566,4505
11,4,Reputation,25123,11,582,1245,13646,4505
4,4,Reputation,25123,4,582,1245,13662,4505
1,4,Reputation,25123,3,582,1245,13813,4505
0,4,Reputation,25123,1,582,1245,13860,4505
2,4,Reputation,25123,2,582,1245,13863,4505
0,4,Reputation,25123,0,582,1245,13908,4505
0,4,Reputation,25123,3,582,1245,13910,4505
1,4,Reputation,25123,12,582,1245,14091,4505
1,4,Reputation,25123,7,582,1245,14157,4505
0,4,Reputation,25123,15,582,1245,14162,4505
0,4,Reputation,25123,3,582,1245,14193,4505
1,4,Reputation,25123,2,582,1245,14232,4505
2,4,Reputation,25123,3,582,1245,14233,4505
0,4,Reputation,25123,4,582,1245,14340,4505
6,4,Reputation,25123,11,582,1245,14806,4505
2,4,Reputation,25123,0,582,1245,14855,4505
0,4,Reputation,25123,1,582,1245,14857,4505
0,4,Reputation,25123,6,582,1245,14858,4505
2,4,Reputation,25123,1,582,1245,15073,4505
0,4,Reputation,25123,0,582,1245,15078,4505
5,4,Reputation,25123,4,582,1245,15260,4505
1,4,Reputation,25123,4,582,1245,15337,4505
2,4,Reputation,25123,0,582,1245,15339,4505
1,4,Reputation,25123,5,582,1245,15381,4505
2,4,Reputation,25123,1,582,1245,15383,4505
2,4,Reputation,25123,6,582,1245,15386,4505
1,4,Reputation,25123,1,582,1245,15389,4505
0,4,Reputation,25123,2,582,1245,15420,4505
3,4,Reputation,25123,8,582,1245,15484,4505
0,4,Reputation,25123,0,582,1245,15611,4505
1,4,Reputation,25123,0,582,1245,15665,4505
2,4,Reputation,25123,2,582,1245,15666,4505
1,4,Reputation,25123,9,582,1245,15667,4505
1,4,Reputation,25123,1,582,1245,15668,4505
2,4,Reputation,25123,4,582,1245,15859,4505
2,4,Reputation,25123,15,582,1245,15863,4505
1,4,Reputation,25123,21,582,1245,15874,4505
0,4,Reputation,25123,1,582,1245,15924,4505
4,4,Reputation,25123,3,582,1245,15932,4505
0,4,Reputation,25123,2,582,1245,15993,4505
1,4,Reputation,25123,8,582,1245,16068,4505
0,4,Reputation,25123,4,582,1245,16070,4505
1,4,Reputation,25123,2,582,1245,16166,4505
0,4,Reputation,25123,1,582,1245,16167,4505
0,4,Reputation,25123,2,582,1245,16414,4505
0,4,Reputation,25123,12,582,1245,16496,4505
0,4,Reputation,25123,4,582,1245,16610,4505
1,4,Reputation,25123,2,582,1245,16612,4505
0,4,Reputation,25123,0,582,1245,16621,4505
0,4,Reputation,25123,3,582,1245,16736,4505
0,4,Reputation,25123,3,582,1245,16856,4505
2,4,Reputation,25123,1,582,1245,16868,4505
3,4,Reputation,25123,3,582,1245,16960,4505
0,4,Reputation,25123,5,582,1245,16962,4505
1,4,Reputation,25123,1,582,1245,17041,4505
0,4,Reputation,25123,1,582,1245,17048,4505
2,4,Reputation,25123,1,582,1245,17489,4505
0,4,Reputation,25123,0,582,1245,17490,4505
0,4,Reputation,25123,1,582,1245,17950,4505
0,4,Reputation,25123,4,582,1245,17951,4505
0,4,Reputation,25123,4,582,1245,17952,4505
0,4,Reputation,25123,0,582,1245,18748,4505
0,4,Reputation,25123,0,582,1245,19119,4505
2,4,Reputation,25123,1,582,1245,19621,4505
1,4,Reputation,25123,5,582,1245,20050,4505
1,4,Reputation,25123,12,582,1245,20054,4505
1,4,Reputation,25123,4,582,1245,20056,4505
0,4,Reputation,25123,6,582,1245,20122,4505
1,4,Reputation,25123,10,582,1245,20132,4505
0,4,Reputation,25123,2,582,1245,20165,4505
3,4,Reputation,25123,8,582,1245,20178,4505
3,4,Reputation,25123,2,582,1245,20216,4505
0,4,Reputation,25123,20,582,1245,20218,4505
5,4,Reputation,25123,6,582,1245,20336,4505
0,4,Reputation,25123,1,582,1245,20337,4505
2,4,Reputation,25123,2,582,1245,20497,4505
2,4,Reputation,25123,6,582,1245,20511,4505
1,4,Reputation,25123,1,582,1245,20513,4505
0,4,Reputation,25123,1,582,1245,20552,4505
0,4,Reputation,25123,1,582,1245,20678,4505
2,4,Reputation,25123,1,582,1245,20888,4505
0,4,Reputation,25123,1,582,1245,20896,4505
0,4,Reputation,25123,1,582,1245,20995,4505
0,4,Reputation,25123,1,582,1245,21056,4505
0,4,Reputation,25123,2,582,1245,21057,4505
4,4,Reputation,25123,2,582,1245,21059,4505
1,4,Reputation,25123,10,582,1245,21060,4505
10,4,Reputation,25123,2,582,1245,21063,4505
2,4,Reputation,25123,3,582,1245,21589,4505
4,4,Reputation,25123,1,582,1245,21732,4505
0,4,Reputation,25123,3,582,1245,21733,4505
0,4,Reputation,25123,1,582,1245,21734,4505
5,4,Reputation,25123,2,582,1245,21782,4505
1,4,Reputation,25123,3,582,1245,21819,4505
3,4,Reputation,25123,2,582,1245,21828,4505
0,4,Reputation,25123,3,582,1245,22263,4505
2,4,Reputation,25123,3,582,1245,22276,4505
3,4,Reputation,25123,16,582,1245,22410,4505
0,4,Reputation,25123,1,582,1245,22985,4505
3,4,Reputation,25123,1,582,1245,22987,4505
1,4,Reputation,25123,0,582,1245,22994,4505
0,4,Reputation,25123,1,582,1245,23101,4505
0,4,Reputation,25123,1,582,1245,23264,4505
0,4,Reputation,25123,2,582,1245,23268,4505
2,4,Reputation,25123,5,582,1245,23622,4505
0,4,Reputation,25123,0,582,1245,23624,4505
0,4,Reputation,25123,3,582,1245,23626,4505
1,4,Reputation,25123,5,582,1245,23639,4505
1,4,Reputation,25123,2,582,1245,23960,4505
1,4,Reputation,25123,3,582,1245,23961,4505
3,4,Reputation,25123,2,582,1245,24215,4505
0,4,Reputation,25123,1,582,1245,24386,4505
1,4,Reputation,25123,8,582,1245,25018,4505
2,4,Reputation,25123,4,582,1245,25098,4505
1,4,Reputation,25123,4,582,1245,25160,4505
0,4,Reputation,25123,1,582,1245,25450,4505
1,4,Reputation,25123,6,582,1245,25452,4505
1,4,Reputation,25123,3,582,1245,25991,4505
0,4,Reputation,25123,0,582,1245,26554,4505
1,4,Reputation,25123,2,582,1245,26574,4505
4,4,Reputation,25123,4,582,1245,26576,4505
0,4,Reputation,25123,1,582,1245,26582,4505
3,4,Reputation,25123,2,582,1245,26615,4505
2,4,Reputation,25123,9,582,1245,26779,4505
1,4,Reputation,25123,6,582,1245,26782,4505
6,4,Reputation,25123,2,582,1245,26783,4505
0,4,Reputation,25123,1,582,1245,26786,4505
0,4,Reputation,25123,1,582,1245,26788,4505
0,4,Reputation,25123,2,582,1245,26905,4505
2,4,Reputation,25123,2,582,1245,27043,4505
0,4,Reputation,25123,2,582,1245,27119,4505
0,4,Reputation,25123,2,582,1245,27263,4505
1,4,Reputation,25123,4,582,1245,27265,4505
2,4,Reputation,25123,4,582,1245,27269,4505
11,4,Reputation,25123,18,582,1245,27965,4505
0,4,Reputation,25123,3,582,1245,27967,4505
4,4,Reputation,25123,6,582,1245,27996,4505
0,4,Reputation,25123,2,582,1245,28061,4505
2,4,Reputation,25123,3,582,1245,28198,4505
0,4,Reputation,25123,6,582,1245,28201,4505
0,4,Reputation,25123,4,582,1245,28295,4505
0,4,Reputation,25123,2,582,1245,28548,4505
0,4,Reputation,25123,3,582,1245,28619,4505
0,4,Reputation,25123,3,582,1245,28893,4505
3,4,Reputation,25123,5,582,1245,29015,4505
0,4,Reputation,25123,3,582,1245,29035,4505
9,4,Reputation,25123,6,582,1245,29216,4505
0,4,Reputation,25123,1,582,1245,29435,4505
1,4,Reputation,25123,6,582,1245,29575,4505
0,4,Reputation,25123,3,582,1245,29656,4505
3,4,Reputation,25123,7,582,1245,29707,4505
1,4,Reputation,25123,4,582,1245,29840,4505
2,4,Reputation,25123,11,582,1245,29927,4505
2,4,Reputation,25123,4,582,1245,30098,4505
1,4,Reputation,25123,0,582,1245,30101,4505
3,4,Reputation,25123,5,582,1245,30253,4505
1,4,Reputation,25123,1,582,1245,30340,4505
3,4,Reputation,25123,6,582,1245,30396,4505
3,4,Reputation,25123,6,582,1245,30398,4505
0,4,Reputation,25123,0,582,1245,31286,4505
8,4,Reputation,25123,9,582,1245,31390,4505
0,4,Reputation,25123,1,582,1245,31444,4505
3,4,Reputation,25123,4,582,1245,31447,4505
8,4,Reputation,25123,0,582,1245,31451,4505
2,4,Reputation,25123,14,582,1245,31457,4505
1,4,Reputation,25123,4,582,1245,31458,4505
0,4,Reputation,25123,1,582,1245,31640,4505
3,4,Reputation,25123,5,582,1245,31655,4505
3,4,Reputation,25123,3,582,1245,31659,4505
1,4,Reputation,25123,2,582,1245,31661,4505
3,4,Reputation,25123,2,582,1245,31665,4505
0,4,Reputation,25123,4,582,1245,31704,4505
6,4,Reputation,25123,6,582,1245,31805,4505
2,4,Reputation,25123,4,582,1245,31811,4505
3,4,Reputation,25123,3,582,1245,32192,4505
0,4,Reputation,25123,3,582,1245,32252,4505
3,4,Reputation,25123,10,582,1245,32254,4505
0,4,Reputation,25123,3,582,1245,32256,4505
0,4,Reputation,25123,3,582,1245,32305,4505
0,4,Reputation,25123,2,582,1245,32633,4505
0,4,Reputation,25123,4,582,1245,32746,4505
4,4,Reputation,25123,6,582,1245,32747,4505
4,4,Reputation,25123,5,582,1245,32749,4505
0,4,Reputation,25123,0,582,1245,32762,4505
1,4,Reputation,25123,4,582,1245,33423,4505
0,4,Reputation,25123,5,582,1245,33434,4505
1,4,Reputation,25123,1,582,1245,33568,4505
0,4,Reputation,25123,5,582,1245,33574,4505
0,4,Reputation,25123,0,582,1245,33690,4505
4,4,Reputation,25123,10,582,1245,33797,4505
0,4,Reputation,25123,3,582,1245,34375,4505
4,4,Reputation,25123,6,582,1245,34376,4505
0,4,Reputation,25123,4,582,1245,34381,4505
0,4,Reputation,25123,5,582,1245,34383,4505
0,4,Reputation,25123,7,582,1245,34492,4505
8,4,Reputation,25123,3,582,1245,34715,4505
0,4,Reputation,25123,3,582,1245,34718,4505
0,4,Reputation,25123,3,582,1245,34747,4505
1,4,Reputation,25123,6,582,1245,34947,4505
0,4,Reputation,25123,2,582,1245,35065,4505
2,4,Reputation,25123,6,582,1245,35187,4505
0,4,Reputation,25123,1,582,1245,35188,4505
0,4,Reputation,25123,4,582,1245,35196,4505
0,4,Reputation,25123,1,582,1245,35257,4505
0,4,Reputation,25123,5,582,1245,35263,4505
2,4,Reputation,25123,3,582,1245,35377,4505
2,4,Reputation,25123,2,582,1245,35457,4505
0,4,Reputation,25123,3,582,1245,35464,4505
2,4,Reputation,25123,5,582,1245,35802,4505
0,4,Reputation,25123,1,582,1245,35804,4505
4,4,Reputation,25123,19,582,1245,35885,4505
3,4,Reputation,25123,4,582,1245,35928,4505
5,4,Reputation,25123,9,582,1245,36040,4505
0,4,Reputation,25123,0,582,1245,36114,4505
0,4,Reputation,25123,1,582,1245,36245,4505
5,4,Reputation,25123,2,582,1245,37434,4505
0,4,Reputation,25123,4,582,1245,37609,4505
2,4,Reputation,25123,2,582,1245,37916,4505
0,4,Reputation,25123,5,582,1245,37917,4505
4,4,Reputation,25123,4,582,1245,37974,4505
0,4,Reputation,25123,1,582,1245,37975,4505
0,4,Reputation,25123,0,582,1245,37976,4505
4,4,Reputation,25123,3,582,1245,38116,4505
5,4,Reputation,25123,2,582,1245,38121,4505
0,4,Reputation,25123,3,582,1245,38602,4505
7,4,Reputation,25123,8,582,1245,38670,4505
5,4,Reputation,25123,4,582,1245,38686,4505
2,4,Reputation,25123,1,582,1245,39032,4505
3,4,Reputation,25123,3,582,1245,39039,4505
0,4,Reputation,25123,4,582,1245,39046,4505
0,4,Reputation,25123,1,582,1245,40468,4505
5,4,Reputation,25123,4,582,1245,40470,4505
0,4,Reputation,25123,2,582,1245,40471,4505
0,4,Reputation,25123,1,582,1245,40476,4505
0,4,Reputation,25123,0,582,1245,40684,4505
1,4,Reputation,25123,1,582,1245,40696,4505
6,4,Reputation,25123,20,582,1245,40774,4505
5,4,Reputation,25123,8,582,1245,40800,4505
5,4,Reputation,25123,0,582,1245,40802,4505
4,4,Reputation,25123,1,582,1245,40803,4505
2,4,Reputation,25123,0,582,1245,40850,4505
0,4,Reputation,25123,2,582,1245,40971,4505
0,4,Reputation,25123,2,582,1245,41044,4505
3,4,Reputation,25123,3,582,1245,41059,4505
1,4,Reputation,25123,1,582,1245,41206,4505
2,4,Reputation,25123,5,582,1245,41207,4505
0,4,Reputation,25123,1,582,1245,41214,4505
1,4,Reputation,25123,4,582,1245,41229,4505
0,4,Reputation,25123,2,582,1245,41256,4505
1,4,Reputation,25123,2,582,1245,41261,4505
0,4,Reputation,25123,0,582,1245,41520,4505
4,4,Reputation,25123,10,582,1245,41538,4505
1,4,Reputation,25123,1,582,1245,41645,4505
0,4,Reputation,25123,1,582,1245,43085,4505
0,4,Reputation,25123,0,582,1245,43162,4505
2,4,Reputation,25123,1,582,1245,43164,4505
1,4,Reputation,25123,1,582,1245,43165,4505
3,4,Reputation,25123,1,582,1245,43166,4505
5,4,Reputation,25123,13,582,1245,43172,4505
2,4,Reputation,25123,1,582,1245,43173,4505
1,4,Reputation,25123,1,582,1245,43177,4505
1,4,Reputation,25123,1,582,1245,43180,4505
1,4,Reputation,25123,2,582,1245,43322,4505
1,4,Reputation,25123,2,582,1245,43973,4505
1,4,Reputation,25123,6,582,1245,44059,4505
1,4,Reputation,25123,3,582,1245,44061,4505
1,4,Reputation,25123,1,582,1245,44171,4505
0,4,Reputation,25123,4,582,1245,44236,4505
0,4,Reputation,25123,7,582,1245,44458,4505
4,4,Reputation,25123,8,582,1245,45037,4505
7,4,Reputation,25123,1,582,1245,45038,4505
2,4,Reputation,25123,0,582,1245,45301,4505
2,4,Reputation,25123,2,582,1245,45305,4505
0,4,Reputation,25123,1,582,1245,45383,4505
0,4,Reputation,25123,1,582,1245,45385,4505
0,4,Reputation,25123,1,582,1245,45386,4505
1,4,Reputation,25123,4,582,1245,45396,4505
0,4,Reputation,25123,1,582,1245,45775,4505
0,4,Reputation,25123,6,582,1245,45868,4505
0,4,Reputation,25123,3,582,1245,45941,4505
4,4,Reputation,25123,7,582,1245,46146,4505
1,4,Reputation,25123,1,582,1245,46255,4505
3,4,Reputation,25123,3,582,1245,46338,4505
0,4,Reputation,25123,3,582,1245,46341,4505
3,4,Reputation,25123,6,582,1245,46342,4505
0,4,Reputation,25123,5,582,1245,46343,4505
0,4,Reputation,25123,1,582,1245,46346,4505
0,4,Reputation,25123,2,582,1245,46347,4505
1,4,Reputation,25123,1,582,1245,46398,4505
0,4,Reputation,25123,2,582,1245,46566,4505
1,4,Reputation,25123,2,582,1245,46572,4505
0,4,Reputation,25123,1,582,1245,46577,4505
0,4,Reputation,25123,1,582,1245,46578,4505
4,4,Reputation,25123,5,582,1245,46579,4505
0,4,Reputation,25123,1,582,1245,46581,4505
0,4,Reputation,25123,1,582,1245,46582,4505
0,4,Reputation,25123,0,582,1245,46583,4505
0,4,Reputation,25123,1,582,1245,46587,4505
1,4,Reputation,25123,0,582,1245,46686,4505
0,4,Reputation,25123,1,582,1245,46918,4505
0,4,Reputation,25123,5,582,1245,46996,4505
1,4,Reputation,25123,2,582,1245,47188,4505
0,4,Reputation,25123,1,582,1245,47538,4505
0,4,Reputation,25123,1,582,1245,47540,4505
2,4,Reputation,25123,6,582,1245,48601,4505
0,4,Reputation,25123,3,582,1245,48915,4505
1,4,Reputation,25123,3,582,1245,48917,4505
0,4,Reputation,25123,3,582,1245,48999,4505
2,4,Reputation,25123,2,582,1245,49006,4505
0,4,Reputation,25123,1,582,1245,49018,4505
0,4,Reputation,25123,1,582,1245,49081,4505
2,4,Reputation,25123,2,582,1245,49262,4505
6,4,Reputation,25123,2,582,1245,49425,4505
0,4,Reputation,25123,3,582,1245,49427,4505
1,4,Reputation,25123,2,582,1245,49434,4505
3,4,Reputation,25123,2,582,1245,49435,4505
0,4,Reputation,25123,1,582,1245,49440,4505
0,4,Reputation,25123,0,582,1245,49445,4505
4,4,Reputation,25123,7,582,1245,49446,4505
3,4,Reputation,25123,2,582,1245,49534,4505
1,4,Reputation,25123,5,582,1245,49538,4505
0,4,Reputation,25123,3,582,1245,49787,4505
0,4,Reputation,25123,0,582,1245,50088,4505
2,4,Reputation,25123,0,582,1245,50240,4505
0,4,Reputation,25123,1,582,1245,50286,4505
0,4,Reputation,25123,3,582,1245,50287,4505
0,4,Reputation,25123,2,582,1245,50288,4505
0,4,Reputation,25123,1,582,1245,50642,4505
0,4,Reputation,25123,1,582,1245,50670,4505
0,4,Reputation,25123,1,582,1245,50695,4505
0,4,Reputation,25123,2,582,1245,50706,4505
0,4,Reputation,25123,2,582,1245,50707,4505
2,4,Reputation,25123,5,582,1245,50728,4505
1,4,Reputation,25123,9,582,1245,50891,4505
0,4,Reputation,25123,4,582,1245,50892,4505
0,4,Reputation,25123,1,582,1245,50893,4505
0,4,Reputation,25123,2,582,1245,51150,4505
0,4,Reputation,25123,5,582,1245,51156,4505
2,4,Reputation,25123,3,582,1245,51326,4505
0,4,Reputation,25123,4,582,1245,51327,4505
3,4,Reputation,25123,4,582,1245,51415,4505
1,4,Reputation,25123,2,582,1245,51654,4505
1,4,Reputation,25123,1,582,1245,51657,4505
0,4,Reputation,25123,1,582,1245,51660,4505
2,4,Reputation,25123,19,582,1245,51721,4505
1,4,Reputation,25123,1,582,1245,51788,4505
0,4,Reputation,25123,1,582,1245,51970,4505
1,4,Reputation,25123,2,582,1245,52236,4505
0,4,Reputation,25123,1,582,1245,52340,4505
0,4,Reputation,25123,3,582,1245,54684,4505
1,4,Reputation,25123,2,582,1245,54771,4505
0,4,Reputation,25123,4,582,1245,55004,4505
1,4,Reputation,25123,2,582,1245,55293,4505
1,4,Reputation,25123,9,582,1245,55294,4505
0,4,Reputation,25123,0,582,1245,55327,4505
3,4,Reputation,25123,1,582,1245,55763,4505
0,4,Reputation,25123,2,582,1245,55766,4505
0,4,Reputation,25123,3,582,1245,55768,4505
3,4,Reputation,25123,0,582,1245,56541,4505
1,4,Reputation,25123,5,582,1245,56542,4505
0,4,Reputation,25123,1,582,1245,56604,4505
1,4,Reputation,25123,8,582,1245,56606,4505
0,4,Reputation,25123,2,582,1245,56622,4505
1,4,Reputation,25123,3,582,1245,56624,4505
1,4,Reputation,25123,4,582,1245,56650,4505
0,4,Reputation,25123,1,582,1245,56882,4505
0,4,Reputation,25123,9,582,1245,56884,4505
0,4,Reputation,25123,0,582,1245,56885,4505
3,4,Reputation,25123,1,582,1245,57965,4505
0,4,Reputation,25123,3,582,1245,58057,4505
0,4,Reputation,25123,3,582,1245,58430,4505
2,4,Reputation,25123,4,582,1245,59553,4505
7,4,Reputation,25123,5,582,1245,59642,4505
10,4,Reputation,25123,1,582,1245,59645,4505
5,4,Reputation,25123,4,582,1245,59780,4505
2,4,Reputation,25123,3,582,1245,59783,4505
0,4,Reputation,25123,2,582,1245,59971,4505
1,4,Reputation,25123,3,582,1245,59972,4505
1,4,Reputation,25123,2,582,1245,60138,4505
1,4,Reputation,25123,3,582,1245,60144,4505
0,4,Reputation,25123,1,582,1245,60146,4505
6,4,Reputation,25123,1,582,1245,60471,4505
0,4,Reputation,25123,5,582,1245,60473,4505
0,4,Reputation,25123,3,582,1245,60477,4505
0,4,Reputation,25123,1,582,1245,60479,4505
2,4,Reputation,25123,8,582,1245,60486,4505
0,4,Reputation,25123,7,582,1245,60551,4505
1,4,Reputation,25123,5,582,1245,61107,4505
2,4,Reputation,25123,6,582,1245,61511,4505
0,4,Reputation,25123,3,582,1245,61687,4505
2,4,Reputation,25123,4,582,1245,61690,4505
1,4,Reputation,25123,8,582,1245,61777,4505
0,4,Reputation,25123,1,582,1245,61780,4505
7,4,Reputation,25123,14,582,1245,61791,4505
0,4,Reputation,25123,0,582,1245,62046,4505
0,4,Reputation,25123,4,582,1245,62056,4505
0,4,Reputation,25123,3,582,1245,62587,4505
0,4,Reputation,25123,4,582,1245,62588,4505
0,4,Reputation,25123,12,582,1245,62908,4505
1,4,Reputation,25123,5,582,1245,63043,4505
3,4,Reputation,25123,2,582,1245,63159,4505
2,4,Reputation,25123,3,582,1245,63160,4505
0,4,Reputation,25123,2,582,1245,63167,4505
8,4,Reputation,25123,7,582,1245,63287,4505
3,4,Reputation,25123,2,582,1245,64187,4505
